"","User.Name","Machine.Name","Delivery.Group","Logon.Attempt.Time","Total..sec.","Brokering..sec.","VM.Start..sec.","HDX.Connection..sec.","Authentication..sec.","GPOs..sec.","Logon.scripts..sec.","Profile.load..sec.","Interactive.sessions..sec.","Logon.Attempt.Outcome","Failure.Reason","Weekday","Date","Hour"
"497","aanglemyer0","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 10:28:45 PM","279.649","0.017","n/a","n/a","11.953","6.513","n/a","1.11","225.733","Success","n/a","Tuesday","2017-12-05",10
"498","kszeto0","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 12:06:39 AM","72.879","0.017","n/a","2.976","10.235","4.173","n/a","1.653","24.16","Success","n/a","Wednesday","2017-12-06",12
"499","michael.j.ready4.ctr","ADCF\FACAD3PDECX09P","SAS RFL","12/6/2017 12:23:01 AM","52.272","0.017","n/a","3.093","6.265","1.436","n/a","0.873","20.74","Success","n/a","Wednesday","2017-12-06",12
"500","sschwab2","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 12:31:14 PM","65.157","0.062","n/a","2.836","9.265","1.546","n/a","1.406","17.406","Success","n/a","Wednesday","2017-12-06",12
"501","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/6/2017 1:10:59 PM","67.167","0","n/a","3.146","9.937","1.173","n/a","1.14","23.28","Success","n/a","Wednesday","2017-12-06",1
"502","mseibert0","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 2:31:48 PM","92.288","0.046","n/a","5.123","8.219","2.873","n/a","0.72","43.723","Success","n/a","Wednesday","2017-12-06",2
"503","atrexler0","ADCF\FACAD3PDECX07P","SAS","12/6/2017 2:38:08 PM","110.029","0.015","n/a","n/a","24.125","1.266","n/a","0.653","19.713","Success","n/a","Wednesday","2017-12-06",2
"504","michael.j.ready4.ctr","ADCF\FACAD3PDECX09P","SAS RFL","12/6/2017 2:44:20 PM","50.183","0.016","n/a","2.896","4.125","1.406","n/a","0.36","21.523","Success","n/a","Wednesday","2017-12-06",2
"505","ko'gallagher0","ADCF\FACAD3PDECX07P","SAS","12/6/2017 2:49:52 PM","68.673","0.017","n/a","3.686","9.469","2.483","n/a","0.89","27.623","Success","n/a","Wednesday","2017-12-06",2
"506","jfisher11","ADCF\FACAD3PDECX07P","SAS","12/6/2017 3:48:01 PM","83.079","0.031","n/a","1.963","12.563","1.296","n/a","0.483","25.98","Success","n/a","Wednesday","2017-12-06",3
"507","jfisher11","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 3:48:59 PM","103.214","0.015","n/a","2.06","14.517","2.656","n/a","0.533","27.346","Success","n/a","Wednesday","2017-12-06",3
"508","jwei22","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 4:08:10 PM","72.811","0","n/a","5.413","14.594","2.933","n/a","0.65","27.133","Success","n/a","Wednesday","2017-12-06",4
"509","aking20","ADCF\FACAD3PDECX06P","UNIV_SAS","12/6/2017 4:13:03 PM","68.29","0.016","n/a","3.31","18.672","1.156","n/a","0.53","18.85","Success","n/a","Wednesday","2017-12-06",4
"510","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","12/6/2017 4:14:43 PM","98.257","0.017","n/a","3.79","15.015","1.286","n/a","0.97","24.796","Success","n/a","Wednesday","2017-12-06",4
"511","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 4:45:39 PM","104.362","0.046","n/a","7.48","10.672","2.52","n/a","0.983","26.096","Success","n/a","Wednesday","2017-12-06",4
"512","pwolf4","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 4:53:03 PM","71.248","0.828","n/a","n/a","10.688","1.933","n/a","1.25","26.92","Success","n/a","Wednesday","2017-12-06",4
"513","acondon2","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 5:02:01 PM","120.77","0.017","n/a","5.83","12.391","2.61","n/a","0.713","29.036","Success","n/a","Wednesday","2017-12-06",5
"514","rschrag","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 5:10:19 PM","76.69","0.017","n/a","2.34","19.391","2.276","n/a","0.553","25.62","Success","n/a","Wednesday","2017-12-06",5
"515","myi12","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 5:34:42 PM","124.101","0","n/a","3.206","17.235","2.306","n/a","1","28.393","Success","n/a","Wednesday","2017-12-06",5
"516","estewart7","ADCF\FACAD3PDECX07P","SAS","12/6/2017 5:35:36 PM","84.13","0.016","n/a","7.32","10.5","1.41","n/a","0.303","25.79","Success","n/a","Wednesday","2017-12-06",5
"517","fhuante2","ADCF\FACAD3PDECX07P","SAS","12/6/2017 5:50:15 PM","189.054","0.017","n/a","5.09","10.078","2.58","n/a","1.076","31.953","Success","n/a","Wednesday","2017-12-06",5
"518","kszeto0","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 6:03:49 PM","114.587","0.031","n/a","8.923","15.36","2.84","n/a","0.89","30.413","Success","n/a","Wednesday","2017-12-06",6
"519","ksmith67","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 6:21:07 PM","84.854","0.046","n/a","4.993","11.344","2.84","n/a","0.793","38.776","Success","n/a","Wednesday","2017-12-06",6
"520","dbartolanzo0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/6/2017 7:42:51 PM","70.159","0.034","n/a","4.97","17.391","2.64","n/a","0.843","19.86","Success","n/a","Wednesday","2017-12-06",7
"521","cwelsh2","ADCF\FACAD3PDECX07P","SAS","12/6/2017 8:03:20 PM","130.035","0.031","n/a","6.27","18.407","1.56","n/a","0.676","25.88","Success","n/a","Wednesday","2017-12-06",8
"522","fhuante2","ADCF\FACAD3PDECX07P","SAS","12/6/2017 9:04:47 PM","103.138","0","n/a","7.12","8.375","1.323","n/a","0.743","30.996","Success","n/a","Wednesday","2017-12-06",9
"523","acondon2","ADCF\FACAD3PDECX07P","SAS","12/6/2017 9:42:18 PM","143.699","0.016","n/a","3.883","9.687","14.676","n/a","1.926","44.373","Success","n/a","Wednesday","2017-12-06",9
"524","aallen13","ADCF\FACAD3PDECX07P","SAS","12/6/2017 9:44:27 PM","72.243","0.017","n/a","3.5","9.688","2.71","n/a","1.226","31.816","Success","n/a","Wednesday","2017-12-06",9
"525","mbacolod0","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 9:57:02 PM","85.302","0.017","n/a","n/a","11.281","1.85","n/a","0.836","29.86","Success","n/a","Wednesday","2017-12-06",9
"526","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","12/6/2017 10:09:24 PM","78.36","0","n/a","n/a","11.5","1.42","n/a","0.676","29.123","Success","n/a","Wednesday","2017-12-06",10
"527","fhuante2","ADCF\FACAD3PDECX07P","SAS","12/6/2017 11:56:13 PM","81.135","0","n/a","3.806","7.609","1.37","n/a","0.516","25.613","Success","n/a","Wednesday","2017-12-06",11
"528","jfisher11","ADCF\FACAD3PDECX07P","SAS","12/7/2017 12:24:39 AM","66.679","0.017","n/a","2.14","6.859","1.266","n/a","1.046","27.49","Success","n/a","Thursday","2017-12-07",12
"529","myi12","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 1:44:34 AM","111.363","0.05","n/a","5.673","10.375","2.723","n/a","1.23","47.476","Success","n/a","Thursday","2017-12-07",1
"530","atrexler0","ADCF\FACAD3PDECX07P","SAS","12/7/2017 12:42:04 PM","98.097","0.064","n/a","6.45","15.531","1.36","n/a","0.826","20.873","Success","n/a","Thursday","2017-12-07",12
"531","dpercich0","ADCF\FACAD3PDECX07P","SAS","12/7/2017 12:54:45 PM","77.737","0.016","n/a","4.513","11.703","2.423","n/a","0.873","28.36","Success","n/a","Thursday","2017-12-07",12
"532","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/7/2017 1:03:54 PM","93.38","0","n/a","5.786","16.422","1.36","n/a","1.11","21.35","Success","n/a","Thursday","2017-12-07",1
"533","jfarag2","ADCF\FACAD3PDECX07P","SAS","12/7/2017 2:20:27 PM","107.111","0.03","n/a","35.486","10.219","2.593","n/a","0.813","28.686","Success","n/a","Thursday","2017-12-07",2
"534","estewart7","ADCF\FACAD3PDECX07P","SAS","12/7/2017 3:10:02 PM","108.757","0.017","n/a","5.523","15.688","1.45","n/a","0.39","18.83","Success","n/a","Thursday","2017-12-07",3
"535","estewart7","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 3:12:53 PM","114.865","0.017","n/a","4.256","24.406","2.5","n/a","0.673","21.843","Success","n/a","Thursday","2017-12-07",3
"536","myi12","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 3:15:39 PM","77.277","0","n/a","4.186","10.484","1.32","n/a","0.386","24.296","Success","n/a","Thursday","2017-12-07",3
"537","DDelGrande","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 3:16:11 PM","54.914","0","n/a","2.78","5.859","5.553","n/a","1.23","26.053","Success","n/a","Thursday","2017-12-07",3
"538","mseibert0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 3:35:56 PM","103.957","0.016","n/a","8.686","17.297","2.093","n/a","0.826","25.76","Success","n/a","Thursday","2017-12-07",3
"539","cwelsh2","ADCF\FACAD3PDECX07P","SAS","12/7/2017 3:42:09 PM","80.718","0.017","n/a","6.333","11.297","1.31","n/a","0.703","26.433","Success","n/a","Thursday","2017-12-07",3
"540","acondon2","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 3:58:15 PM","61.253","0.017","n/a","4.91","7.953","1.296","n/a","0.71","19.723","Success","n/a","Thursday","2017-12-07",3
"541","jfisher11","ADCF\FACAD3PDECX07P","SAS","12/7/2017 4:06:27 PM","177.462","0.017","n/a","n/a","29.469","1.25","n/a","1.11","25.943","Success","n/a","Thursday","2017-12-07",4
"542","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 4:08:38 PM","102.169","0","n/a","13.303","8.531","2.646","n/a","0.786","27.843","Success","n/a","Thursday","2017-12-07",4
"543","jfisher11","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 4:10:03 PM","141.619","0","n/a","n/a","20.312","1.686","n/a","0.733","25.823","Success","n/a","Thursday","2017-12-07",4
"544","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","12/7/2017 4:21:26 PM","89.554","0.017","n/a","n/a","15.437","1.403","n/a","0.283","26.733","Success","n/a","Thursday","2017-12-07",4
"545","aallen13","ADCF\FACAD3PDECX07P","SAS","12/7/2017 5:13:41 PM","86.445","0.016","n/a","3.856","22.219","1.58","n/a","0.493","26.396","Success","n/a","Thursday","2017-12-07",5
"546","kszeto0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 5:37:21 PM","181.506","0.013","n/a","7.363","18.282","1.33","n/a","0.38","20.646","Success","n/a","Thursday","2017-12-07",5
"547","dbartolanzo0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/7/2017 6:18:51 PM","69.139","0","n/a","2.266","17.875","1.28","n/a","1.11","18.42","Success","n/a","Thursday","2017-12-07",6
"548","jtolins0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 6:59:48 PM","81.749","0.017","n/a","n/a","8.922","2.886","n/a","0.94","35.433","Success","n/a","Thursday","2017-12-07",6
"549","ko'gallagher0","ADCF\FACAD3PDECX07P","SAS","12/7/2017 7:02:51 PM","95.92","0.016","n/a","n/a","21.766","1.36","n/a","0.373","28.41","Success","n/a","Thursday","2017-12-07",7
"550","jtolins0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 8:34:41 PM","80.5","0.017","n/a","6.013","10.656","1.333","n/a","0.13","26.36","Success","n/a","Thursday","2017-12-07",8
"551","dbartolanzo0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/7/2017 9:28:12 PM","79.483","0","n/a","1.993","9.031","1.173","n/a","0.736","24.633","Success","n/a","Thursday","2017-12-07",9
"552","jtolins0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 10:01:14 PM","81.462","0.017","n/a","n/a","7.468","1.703","n/a","0.456","30","Success","n/a","Thursday","2017-12-07",10
"553","fmollah0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 10:10:26 PM","70.751","0","n/a","n/a","9.437","5.313","n/a","0.676","31.203","Success","n/a","Thursday","2017-12-07",10
"554","kroenfeldt0","ADCF\FACAD3PDECX07P","SAS","12/7/2017 10:41:43 PM","67.399","0","n/a","1.733","11.282","4.523","n/a","0.363","30.96","Success","n/a","Thursday","2017-12-07",10
"555","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 11:23:54 PM","71.618","0.017","n/a","10.073","7.704","1.306","n/a","0.823","19.413","Success","n/a","Thursday","2017-12-07",11
"556","dbartolanzo0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/8/2017 12:46:13 PM","82.575","0.064","n/a","13.596","16.235","1.39","n/a","0.81","19.903","Success","n/a","Friday","2017-12-08",12
"557","sschwab2","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 12:50:49 PM","60.728","0","n/a","2.843","9.844","1.313","n/a","0.75","20.286","Success","n/a","Friday","2017-12-08",12
"558","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","12/8/2017 1:09:14 PM","66.002","0.017","n/a","n/a","11.891","1.266","n/a","0.673","20.713","Success","n/a","Friday","2017-12-08",1
"559","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/8/2017 2:04:41 PM","92.266","0.017","n/a","6.16","16.078","1.27","n/a","0.793","20.6","Success","n/a","Friday","2017-12-08",2
"560","atrexler0","ADCF\FACAD3PDECX07P","SAS","12/8/2017 2:17:06 PM","202.485","0.017","n/a","4.883","17.453","1.363","n/a","0.486","25.89","Success","n/a","Friday","2017-12-08",2
"561","estewart7","ADCF\FACAD3PDECX07P","SAS","12/8/2017 3:25:17 PM","135.387","0","n/a","4.663","37.719","1.373","n/a","0.89","25.076","Success","n/a","Friday","2017-12-08",3
"562","mseibert0","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 3:36:49 PM","104.96","0.017","n/a","7.106","17.422","1.28","n/a","0.483","18.16","Success","n/a","Friday","2017-12-08",3
"563","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 3:58:20 PM","67.972","0","n/a","5.553","16.75","1.28","n/a","1.063","18.203","Success","n/a","Friday","2017-12-08",3
"564","jfisher11","ADCF\FACAD3PDECX07P","SAS","12/8/2017 3:58:27 PM","119.941","0","n/a","3.71","18.719","1.353","n/a","0.72","26.173","Success","n/a","Friday","2017-12-08",3
"565","jfisher11","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 4:00:19 PM","191.181","0.017","n/a","3.436","32.874","1.306","n/a","0.333","21.59","Success","n/a","Friday","2017-12-08",4
"566","acondon2","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 4:49:15 PM","73.168","0.017","n/a","6.553","13.375","1.303","n/a","0.323","28.06","Success","n/a","Friday","2017-12-08",4
"567","myi12","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 4:57:54 PM","90.262","0.033","n/a","5.463","20.344","1.303","n/a","0.373","28.056","Success","n/a","Friday","2017-12-08",4
"568","aallen13","n/a","SAS","12/6/2017 1:34:56 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Unavailable Capacity","No Machine Available","Wednesday","2017-12-06",1
"569","aallen13","ADCF\FACAD3PDECX07P","SAS","12/6/2017 1:44:10 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday","2017-12-06",1
"570","atrexler0","ADCF\FACAD3PDECX07P","SAS","12/5/2017 4:46:52 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday","2017-12-05",4
"571","atrexler0","ADCF\FACAD3PDECX07P","SAS","12/5/2017 9:12:22 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Tuesday","2017-12-05",9
"572","atrexler0","ADCF\FACAD3PDECX07P","SAS","12/5/2017 9:15:52 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Tuesday","2017-12-05",9
"573","cacord0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 9:53:18 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Thursday","2017-12-07",9
"574","cacord0","ADCF\FACAD3PDECX08P","SPSS","12/7/2017 9:53:48 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Thursday","2017-12-07",9
"575","criggs0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/4/2017 6:12:25 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday","2017-12-04",6
"576","dbartolanzo0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/7/2017 10:17:13 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday","2017-12-07",10
"577","DDelGrande","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 7:15:38 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday","2017-12-07",7
"578","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/4/2017 6:22:07 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday","2017-12-04",6
"579","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/5/2017 9:01:02 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday","2017-12-05",9
"580","jcloutier0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 9:32:54 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday","2017-12-07",9
"581","jcloutier0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 9:34:02 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday","2017-12-07",9
"582","jcloutier0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 9:35:17 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday","2017-12-07",9
"583","jcloutier0","ADCF\FACAD3PDECX07P","SAS","12/7/2017 9:37:46 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday","2017-12-07",9
"584","jfarag2","ADCF\FACAD3PDECX07P","SAS","12/4/2017 6:32:30 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday","2017-12-04",6
"585","Jim.Lucius","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 8:01:35 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-08",8
"586","Jim.Lucius","ADCF\FACAD3PDECX07P","SAS","12/8/2017 8:05:06 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-08",8
"587","jschneider11","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 12:40:55 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday","2017-12-04",12
"588","jschneider11","ADCF\FACAD3PDECX07P","SAS","12/4/2017 12:42:25 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday","2017-12-04",12
"589","jschneider11","ADCF\FACAD3PDECX07P","SAS","12/4/2017 12:46:58 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday","2017-12-04",12
"590","jschneider11","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 12:47:28 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday","2017-12-04",12
"591","jwei22","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 7:42:06 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Tuesday","2017-12-05",7
"592","khawley2","ADCF\FACAD3PDECX07P","SAS","12/1/2017 11:25:06 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-01",11
"593","khawley2","ADCF\FACAD3PDECX08P","SPSS","12/1/2017 11:28:38 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-01",11
"594","khawley2","ADCF\FACAD3PDECX07P","SAS","12/1/2017 11:31:38 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-01",11
"595","khawley2","ADCF\FACAD3PDECX07P","SAS","12/1/2017 11:36:38 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-01",11
"596","khawley2","ADCF\FACAD3PDECX07P","SAS","12/1/2017 11:44:55 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-01",11
"597","khawley2","ADCF\FACAD3PDECX08P","SPSS","12/1/2017 11:48:40 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-01",11
"598","khawley2","ADCF\FACAD3PDECX07P","SAS","12/1/2017 11:49:10 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-01",11
"599","khawley2","ADCF\FACAD3PDECX08P","SPSS","12/1/2017 11:53:10 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-01",11
"600","khawley2","ADCF\FACAD3PDECX07P","SAS","12/1/2017 12:04:42 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-01",12
"601","khawley2","ADCF\FACAD3PDECX07P","SAS","12/1/2017 12:13:42 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-01",12
"602","khawley2","ADCF\FACAD3PDECX07P","SAS","12/1/2017 12:27:44 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-01",12
"603","khawley2","ADCF\FACAD3PDECX07P","SAS","12/1/2017 12:32:46 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-01",12
"604","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/4/2017 4:18:34 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday","2017-12-04",4
"605","kmartin22","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 4:19:05 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday","2017-12-04",4
"606","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/4/2017 4:27:05 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday","2017-12-04",4
"607","kmartin22","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 7:02:25 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday","2017-12-05",7
"608","ko'gallagher0","ADCF\FACAD3PDECX07P","SAS","12/4/2017 12:05:02 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday","2017-12-04",12
"609","ko'gallagher0","ADCF\FACAD3PDECX07P","SAS","12/4/2017 12:19:03 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday","2017-12-04",12
"610","kroenfeldt0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 2:45:14 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Thursday","2017-12-07",2
"611","ksullivan7","ADCF\FACAD3PDECX08P","SPSS","12/1/2017 9:55:40 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday","2017-12-01",9
"612","kszeto0","ADCF\FACAD3PDECX08P","SPSS","12/1/2017 9:13:47 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday","2017-12-01",9
"613","kszeto0","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 8:54:14 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday","2017-12-05",8
"614","kszeto0","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 1:23:46 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Tuesday","2017-12-05",1
"615","mgray16","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 4:26:32 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday","2017-12-07",4
"616","mgray16","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 4:42:34 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday","2017-12-07",4
"617","myi12","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 9:33:10 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday","2017-12-06",9
"618","pwolf4","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 8:49:44 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday","2017-12-05",8
"619","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/1/2017 1:07:22 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday","2017-12-01",1
"620","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 10:45:01 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday","2017-12-04",10
"621","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 8:45:14 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday","2017-12-06",8
"622","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 2:26:57 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday","2017-12-06",2
"623","rramachandran0","ADCF\FACAD3PDECX07P","SAS","12/8/2017 8:28:22 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday","2017-12-08",8
"624","sbuttrey","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 11:30:08 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Wednesday","2017-12-06",11
